folder_name,elapsed_s,timestamp
EGD-0553,10.62,2026-06-05T19:17:20
EGD-0561,10.65,2026-06-05T19:17:30
EGD-0564,10.64,2026-06-05T19:17:41
EGD-0565,10.64,2026-06-05T19:17:52
EGD-0567,10.46,2026-06-05T19:18:02
EGD-0568,15.85,2026-06-05T19:18:18
EGD-0572,10.65,2026-06-05T19:18:29
EGD-0577,20.75,2026-06-05T19:18:49
EGD-0585,10.68,2026-06-05T19:19:00
EGD-0586,10.59,2026-06-05T19:19:11
EGD-0587,10.59,2026-06-05T19:19:21
EGD-0589,10.65,2026-06-05T19:19:32
EGD-0593,10.64,2026-06-05T19:19:42
EGD-0596,10.75,2026-06-05T19:19:53
EGD-0601,10.56,2026-06-05T19:20:04
EGD-0602,10.52,2026-06-05T19:20:14
EGD-0605,10.57,2026-06-05T19:20:25
EGD-0606,14.4,2026-06-05T19:20:39
EGD-0608,10.48,2026-06-05T19:20:50
EGD-0621,10.57,2026-06-05T19:21:00
EGD-0622,10.69,2026-06-05T19:21:11
EGD-0626,13.31,2026-06-05T19:21:24
EGD-0627,10.65,2026-06-05T19:21:35
EGD-0631,10.48,2026-06-05T19:21:45
EGD-0633,10.6,2026-06-05T19:21:56
EGD-0636,10.75,2026-06-05T19:22:07
EGD-0647,10.54,2026-06-05T19:22:17
EGD-0648,10.65,2026-06-05T19:22:28
EGD-0655,10.75,2026-06-05T19:22:39
EGD-0656,10.53,2026-06-05T19:22:49
EGD-0659,10.58,2026-06-05T19:23:00
EGD-0664,10.55,2026-06-05T19:23:10
EGD-0665,12.86,2026-06-05T19:23:23
EGD-0668,10.54,2026-06-05T19:23:34
EGD-0669,10.54,2026-06-05T19:23:44
EGD-0677,10.5,2026-06-05T19:23:55
EGD-0687,10.48,2026-06-05T19:24:05
EGD-0688,10.44,2026-06-05T19:24:16
EGD-0689,10.54,2026-06-05T19:24:26
EGD-0698,10.54,2026-06-05T19:24:37
EGD-0700,10.64,2026-06-05T19:24:48
EGD-0703,10.53,2026-06-05T19:24:58
EGD-0705,11.47,2026-06-05T19:25:10
EGD-0710,10.54,2026-06-05T19:25:20
EGD-0720,10.57,2026-06-05T19:25:31
EGD-0728,10.52,2026-06-05T19:25:41
EGD-0729,10.54,2026-06-05T19:25:52
EGD-0730,10.65,2026-06-05T19:26:02
EGD-0737,10.45,2026-06-05T19:26:13
EGD-0738,10.54,2026-06-05T19:26:23
EGD-0739,10.36,2026-06-05T19:26:34
EGD-0742,10.62,2026-06-05T19:26:44
EGD-0744,10.53,2026-06-05T19:26:55
EGD-0754,10.54,2026-06-05T19:27:06
EGD-0757,10.66,2026-06-05T19:27:16
EGD-0758,10.65,2026-06-05T19:27:27
EGD-0764,10.75,2026-06-05T19:27:38
EGD-0765,10.54,2026-06-05T19:27:48
EGD-0771,10.65,2026-06-05T19:27:59
EGD-0773,10.51,2026-06-05T19:28:09
UCSF-PDGM-008,13.34,2026-06-05T19:28:23
UCSF-PDGM-018,10.75,2026-06-05T19:28:33
UCSF-PDGM-031,10.43,2026-06-05T19:28:44
