folder_name,elapsed_s,timestamp
EGD-0395,13.32,2026-06-05T15:36:47
EGD-0397,16.88,2026-06-05T15:37:04
EGD-0403,10.25,2026-06-05T15:37:15
EGD-0405,10.43,2026-06-05T15:37:25
EGD-0410,13.97,2026-06-05T15:37:39
EGD-0411,28.51,2026-06-05T15:38:07
EGD-0413,15.16,2026-06-05T15:38:23
EGD-0415,20.38,2026-06-05T15:38:43
EGD-0420,10.33,2026-06-05T15:38:53
EGD-0421,17.81,2026-06-05T15:39:11
EGD-0426,22.04,2026-06-05T15:39:33
EGD-0431,14.62,2026-06-05T15:39:48
EGD-0434,10.26,2026-06-05T15:39:58
EGD-0439,10.33,2026-06-05T15:40:08
EGD-0440,12.81,2026-06-05T15:40:21
EGD-0442,13.48,2026-06-05T15:40:35
EGD-0447,12.99,2026-06-05T15:40:48
EGD-0450,14.87,2026-06-05T15:41:03
EGD-0453,30.0,2026-06-05T15:41:33
EGD-0461,37.26,2026-06-05T15:42:10
EGD-0466,24.75,2026-06-05T15:42:35
EGD-0472,10.43,2026-06-05T15:42:45
EGD-0474,10.25,2026-06-05T15:42:55
EGD-0479,22.52,2026-06-05T15:43:18
EGD-0482,13.11,2026-06-05T15:43:31
EGD-0485,22.84,2026-06-05T15:43:54
EGD-0486,15.65,2026-06-05T15:44:09
EGD-0487,10.25,2026-06-05T15:44:20
EGD-0490,22.81,2026-06-05T15:44:43
EGD-0495,22.86,2026-06-05T15:45:05
EGD-0499,10.28,2026-06-05T15:45:16
EGD-0501,19.39,2026-06-05T15:45:35
EGD-0505,10.29,2026-06-05T15:45:45
EGD-0506,17.64,2026-06-05T15:46:03
EGD-0508,17.32,2026-06-05T15:46:20
EGD-0509,10.42,2026-06-05T15:46:31
EGD-0511,20.82,2026-06-05T15:46:52
EGD-0514,10.4,2026-06-05T15:47:02
EGD-0516,16.89,2026-06-05T15:47:19
EGD-0518,13.6,2026-06-05T15:47:33
EGD-0521,10.23,2026-06-05T15:47:43
EGD-0523,10.36,2026-06-05T15:47:53
EGD-0529,16.28,2026-06-05T15:48:09
EGD-0531,14.65,2026-06-05T15:48:24
EGD-0535,16.27,2026-06-05T15:48:40
EGD-0537,18.59,2026-06-05T15:48:59
EGD-0539,10.31,2026-06-05T15:49:09
EGD-0541,17.06,2026-06-05T15:49:26
EGD-0544,10.64,2026-06-05T15:49:37
EGD-0547,20.53,2026-06-05T15:49:58
EGD-0553,16.74,2026-06-05T15:50:14
EGD-0561,11.04,2026-06-05T15:50:25
EGD-0564,10.61,2026-06-05T15:50:36
EGD-0565,29.26,2026-06-05T15:51:05
EGD-0567,20.39,2026-06-05T15:51:26
EGD-0568,10.39,2026-06-05T15:51:36
EGD-0572,10.38,2026-06-05T15:51:46
EGD-0577,19.87,2026-06-05T15:52:06
EGD-0585,17.5,2026-06-05T15:52:24
EGD-0586,10.38,2026-06-05T15:52:34
EGD-0587,17.93,2026-06-05T15:52:52
EGD-0589,17.31,2026-06-05T15:53:09
EGD-0593,10.26,2026-06-05T15:53:20
EGD-0596,16.37,2026-06-05T15:53:36
EGD-0601,14.28,2026-06-05T15:53:50
EGD-0602,17.34,2026-06-05T15:54:08
EGD-0605,23.25,2026-06-05T15:54:31
EGD-0606,21.8,2026-06-05T15:54:53
EGD-0608,15.25,2026-06-05T15:55:08
EGD-0621,17.1,2026-06-05T15:55:25
EGD-0622,15.01,2026-06-05T15:55:40
EGD-0626,17.9,2026-06-05T15:55:58
EGD-0627,19.76,2026-06-05T15:56:18
EGD-0631,14.02,2026-06-05T15:56:32
EGD-0633,21.56,2026-06-05T15:56:53
EGD-0636,17.9,2026-06-05T15:57:11
EGD-0647,17.19,2026-06-05T15:57:28
EGD-0648,34.62,2026-06-05T15:58:03
EGD-0655,17.34,2026-06-05T15:58:20
EGD-0656,17.67,2026-06-05T15:58:38
EGD-0659,16.89,2026-06-05T15:58:55
EGD-0664,15.46,2026-06-05T15:59:10
